slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,key_fb.keys,key_fb.rt,fb.thisRepN,fb.thisTrialN,fb.thisN,fb.thisIndex,fb.ran,fb_qst,textbox_openfb.text
,,7,1.9968,5,1.4902,8,1.7681,1,1.2492,3,0.0813,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,2,2,77,1,DreamStudyImages_rs1000x750g/Mammals/Animals_197_h.jpg,,,,,,,,,,,
,,5,5.1114,5,0.3119,8,1.3707,1,1.21,6,0.5403,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,3,3,101,1,DreamStudyImages_rs1000x750g/Water/lakepontoon2.jpg,,,,,,,,,,,
,,5,1.1122,5,0.0816,7,6.1016,1,0.7204,2,0.2034,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,4,4,156,1,DreamStudyImages_rs1000x750g/Children/IAPS2050_baby3.jpg,,,,,,,,,,,
,,5,2.2382,5,0.083,7,2.1746,1,1.2333,5,0.2624,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,5,5,12,1,DreamStudyImages_rs1000x750g/Food/IAPS7284_apricots.jpg,,,,,,,,,,,
,,7,2.1738,3,1.1373,7,1.8509,1,1.0025,3,0.2931,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,6,6,56,1,DreamStudyImages_rs1000x750g/Mammals/IAPS1463_kittens.jpg,,,,,,,,,,,
,,5,2.5902,5,0.3623,7,2.3147,1,1.052,2,0.1135,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,7,7,93,1,DreamStudyImages_rs1000x750g/Children/Sad face 8.jpg,,,,,,,,,,,
,,3,3.956,6,1.8347,7,2.0274,1,0.6595,6,1.9731,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,8,8,113,1,DreamStudyImages_rs1000x750g/Houses/NDPS18_houses2_CROPPED.jpg,,,,,,,,,,,
,,5,1.476,5,0.0828,8,9.1488,1,1.0984,6,0.8382,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,9,9,128,1,DreamStudyImages_rs1000x750g/Houses/Landscapes_068_h.jpg,,,,,,,,,,,
,,5,1.9797,5,0.054,6,5.6422,1,1.8023,6,0.1362,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,10,10,148,1,DreamStudyImages_rs1000x750g/Houses/9941.jpg,,,,,,,,,,,
,,8,1.6116,3,2.1777,7,2.2864,1,1.0475,8,0.0372,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,11,11,110,1,DreamStudyImages_rs1000x750g/Water/Landscapes_136_h.jpg,,,,,,,,,,,
,,5,1.2487,5,0.0419,7,1.4816,1,1.245,3,0.0716,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,12,12,134,1,DreamStudyImages_rs1000x750g/Mammals/Animals_171_h.jpg,,,,,,,,,,,
,,5,1.2799,5,0.0903,8,2.2292,1,0.8958,2,0.063,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h56.54.761,ImageRatingTask_S5,2021.1.4,Win32,59.95922773,0,13,13,16,1,DreamStudyImages_rs1000x750g/Children/People_043_h.jpg,,,,,,,,,,,
