slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,key_fb.keys,key_fb.rt,fb.thisRepN,fb.thisTrialN,fb.thisN,fb.thisIndex,fb.ran,fb_qst,textbox_openfb.text
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,7,7,59,1,DreamStudyImages_rs1000x750g/Children/IAPS2458_child4.jpg,,,,,,,,,,,
,,3,2.2942,8,2.7594,5,1.8358,1,2.6629,6,1.8974,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,8,8,66,1,DreamStudyImages_rs1000x750g/Houses/NDPS11_buildings4.jpg,,,,,,,,,,,
,,7,1.3707,2,2.0486,7,3.083,1,1.2112,8,0.854,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,9,9,134,1,DreamStudyImages_rs1000x750g/Water/NDPS153_lake.jpg,,,,,,,,,,,
,,6,1.7044,2,1.1518,6,2.8573,1,1.2183,5,1.2289,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,10,10,75,1,DreamStudyImages_rs1000x750g/Food/Objects_091_h.jpg,,,,,,,,,,,
,,7,1.5908,4,1.2788,5,1.7411,1,0.8989,5,0.936,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,11,11,120,1,DreamStudyImages_rs1000x750g/Food/7260.jpg,,,,,,,,,,,
,,8,2.2164,3,1.9135,7,2.1232,1,1.1315,5,0.7775,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,12,12,141,1,DreamStudyImages_rs1000x750g/Food/IAPS7405_cupcakes.jpg,,,,,,,,,,,
,,8,1.2278,3,2.4403,6,3.7263,1,0.7962,5,0.7579,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-10_10h01.02.013,ImageRatingTask_S5,2021.1.4,Win32,60.29181237,0,13,13,155,1,DreamStudyImages_rs1000x750g/Food/IAPS7450_burger.jpg,,,,,,,,,,,
