slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
7,8.141,6,5.848,1,2.782,7,2.156,1,2.435,8,1.224,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,0,0,114,1,DreamStudyImages_rs1000x750g/Water/Lake 4.jpg,,,
,,5,2.051,1,2.006,9,1.769,1,2.098,7,1.072,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,1,1,40,1,DreamStudyImages_rs1000x750g/Vehicles/Objects_288_h.jpg,,,
,,4,5.993,3,2.387,6,3.935,1,1.674,8,2.753,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,2,2,46,1,DreamStudyImages_rs1000x750g/Water/NDPS32_seafromabove.jpg,,,
,,4,6.999,3,2.848,8,3.72,1,1.457,2,0.971,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,3,3,90,1,DreamStudyImages_rs1000x750g/Children/People_036_h.jpg,,,
,,6,3.24,2,1.49,6,3.709,1,1.36,3,2.425,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,4,4,23,1,DreamStudyImages_rs1000x750g/Mammals/IAPS1441_polarbear.jpg,,,
,,6,3.714,2,1.419,9,2.099,1,1.001,8,1.664,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,5,5,106,1,DreamStudyImages_rs1000x750g/Water/NDPS125_volcanicwater.jpg,,,
,,4,2.572,2,1.479,9,1.684,1,1.026,3,1.978,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,6,6,30,1,DreamStudyImages_rs1000x750g/Mammals/Animals_076_v.jpg,,,
,,6,3.405,1,0.688,8,2.017,1,1.152,8,0.504,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,0,7,7,25,1,DreamStudyImages_rs1000x750g/Water/Landscapes_116_v.jpg,,,
,,1,7.575,6,3.886,5,3.278,2,6.488,8,3.035,0,0,0,0,1,main,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,6,1.771,0,1,1,1,1,second,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,1,22,female,mixed,at home,2021-07-01_13h46.02.016,ImageRatingTask_S2,2021.1.4,MacIntel,58.82352941,,,,,,,,,
