slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,key_fb.keys,key_fb.rt,fb.thisRepN,fb.thisTrialN,fb.thisN,fb.thisIndex,fb.ran,fb_qst,textbox_openfb.text
5,4.577,5,5.591,1,1.095,6,1.585,1,1.671,5,2.091,0,0,0,0,1,main,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,0,0,0,58,1,DreamStudyImages_rs1000x750g/Food/7260.jpg,,,,,,,,,,,
,,5,2.623,1,0.247,6,2.017,1,0.882,6,0.744,0,0,0,0,1,main,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,13,26,F,R,IMT,2021-07-18_13h03.17.068,ImageRatingTask_S5,2021.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,
