slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
3,163.2908,8,42.5195,6,1.721,7,2.3294,1,1.6975,5,0.9713,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,0,0,0,25,1,DreamStudyImages_rs1000x750g/Food/IAPS7410_chocolate2.jpg,,,
,,5,38.439,5,0.2736,9,1.7818,1,1.9246,2,1.1807,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,0,1,1,100,1,DreamStudyImages_rs1000x750g/Children/Faces_100_h.jpg,,,
,,5,25.7863,4,2.533,7,4.2019,1,2.7241,2,0.824,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-07_15h28.40.941,ImageRatingTask_S2,2021.1.4,Win32,60.04202942,,,,,,,,,
