slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
7,4.9857,6,3.1173,1,2.1078,4,2.2588,1,2.5962,2,0.9788,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,0,0,0,22,1,DreamStudyImages_rs1000x750g/Children/Child labor 3.jpg,,,
,,2,4.2974,6,1.8276,7,5.3024,1,1.315,3,0.882,0,0,0,0,1,main,6,21,Female,R,Donders,2021-07-07_08h54.21.138,ImageRatingTask_S2,2021.1.4,Win32,60.02400962,,,,,,,,,
